,id,title,director,actor,overview,popularity,vote_average,vote_count,runtime,genres_list,key,country,year
10,1452,Superman Returns,Bryan Singer,"Brandon Routh,Kevin Spacey,Kate Bosworth,James Marsden,Parker Posey,Frank Langella,Sam Huntington,Eva Marie Saint,Marlon Brando,Kal Penn,Tristan Lake Leabu,David Fabrizio,Ian Roberts,Vincent Stone,Jack Larson,Noel Neill,Keegan Joyce,Jordana Beatty","Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",57.925623,5.4,1400,154.0,"Adventure,Fantasy,Action,Science Fiction","saving the world,dc comics,invulnerability,sequel,superhero,based on comic book,kryptonite,super powers,superhuman strength,lex luthor",United States of America,90.0
11,10764,Quantum of Solace,Marc Forster,"Daniel Craig,Olga Kurylenko,Mathieu Amalric,Judi Dench,Giancarlo Giannini,Gemma Arterton,Jeffrey Wright,David Harbour,Jesper Christensen,Anatole Taubman,Rory Kinnear,Tim Pigott-Smith,Joaquín Cosio,Glenn Foster,Paul Ritter,Stana Katic,Lucrezia Lante della Rovere,Neil Jackson,Oona Chaplin,Rachel McDowall,Gustavo Nanez,Mark Wakeling,Sarah Hadland,David Decio,Aaron King,Alexandra Prusa,Brandon Jovanovich,Alexandre Krawetz,Fernando Guillén Cuervo,Jesús Ochoa,Simon Kassianides,Brendan O'Hea","Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",107.928811,6.1,2965,106.0,"Adventure,Action,Thriller,Crime","killing,undercover,secret agent,british secret service","United Kingdom,United States of America",92.0
12,58,Pirates of the Caribbean: Dead Man's Chest,Gore Verbinski,"Johnny Depp,Orlando Bloom,Keira Knightley,Stellan Skarsgård,Bill Nighy,Jack Davenport,Kevin McNally,Jonathan Pryce,Lee Arenberg,Mackenzie Crook,Tom Hollander,Naomie Harris,David Bailie,Martin Klebba,David Schofield,Alex Norton,Geoffrey Rush,Dermot Keaney,Andy Beckwith,Clive Ashborn,Reggie Lee,Christopher Adamson,Jonathan Linsley,John Boswall,Max Baker,Steve Speirs,Lauren Maher,Vanessa Branch,Luke de Woolfson,Jonathan Kite,Ho-Kwan Tse,Peter Donald Badalamenti II,Christopher S. Capp","Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",145.847379,7.0,5246,151.0,"Adventure,Fantasy,Action","witch,fortune teller,bondage,exotic island,monster,captain,card game,east india trading company,compass,ship,daughter,pirate,swashbuckler,aftercreditsstinger","Jamaica,United States of America,Bahamas,Dominica",90.0
13,57201,The Lone Ranger,Gore Verbinski,"Johnny Depp,Armie Hammer,William Fichtner,Helena Bonham Carter,James Badge Dale,Tom Wilkinson,Ruth Wilson,Barry Pepper,James Frain,Mason Cook,Matt O'Leary,Leon Rippy,Harry Treadaway,Damon Herriman,W. Earl Brown,Gil Birmingham,Saginaw Grant,Stephen Brodie,Matthew Page,Nick W. Nicholson,Bryant Prince,JD Cullum,Joaquín Cosio,Timothy V. Murphy,Damon Carney,Kevin Wiggins,Chad Brummett,Robert Baker,Lew Temple,Stephen Root,Randy Oglesby,Brad Greenquist,Rance Howard,Leonard Earl Howze,Travis Hammer,Steve Corona,Jack Axelrod,Christopher Hagen,Freda Foh Shen,Margaret Bowman,Luz P. Mendez,Laina Loucks,Devon J. Adams,Desirae Anslover,Charlotte Cormier,Megan Pribyl,Briana Van Schuyver,Julie Stracener,Chad Randall,Jason E. Hill,Beth Bailey,Joanne Camp,Bob Rumnock,Tait Fletcher,Alex Knight,Argos MacCallum,Pokey Lafarge,Joey Glynn,Adam Hoskins,Ryan Koenig","The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",49.046956,5.9,2311,149.0,"Action,Adventure,Western","texas,horse,survivor,texas ranger,partner,outlaw,escape,lawyer,train,lone ranger,comanche,the lone ranger,tonto",United States of America,97.0
14,49521,Man of Steel,Zack Snyder,"Henry Cavill,Amy Adams,Michael Shannon,Kevin Costner,Diane Lane,Russell Crowe,Laurence Fishburne,Antje Traue,Christopher Meloni,Jadin Gould,Tahmoh Penikett,Ayelet Zurer,Richard Schiff,Dylan Sprayberry,Michael Kelly,Carla Gugino,Richard Cetrone,Mackenzie Gray,Julian Richings,Mary Black,Samantha Jo,Rebecca Buller,Christina Wren,David Lewis,Doug Abrahams,Brad Kelly,Alessandro Juliani,Jack Foley,Robert Gerdisch,Harry Lennix,Jacqueline Scislowski,Sean Campbell,Raj Lal","A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",99.398009,6.5,6359,143.0,"Action,Adventure,Fantasy,Science Fiction","saving the world,dc comics,superhero,based on comic book,superhuman,alien invasion,reboot,super powers,dc extended universe","United Kingdom,United States of America",97.0
15,2454,The Chronicles of Narnia: Prince Caspian,Andrew Adamson,"Ben Barnes,William Moseley,Anna Popplewell,Skandar Keynes,Georgie Henley,Sergio Castellitto,Alicia Borrachero,Peter Dinklage,Warwick Davis,Vincent Grass,Pierfrancesco Favino,Damián Alcázar,Simón Andreu,Predrag Bjelac,Shane Rangi,Cornell John,Liam Neeson,Ken Stott,Tilda Swinton,Eddie Izzard,Klára Issová","One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",53.978602,6.3,1630,150.0,"Adventure,Family,Fantasy","based on novel,fictional place,brother sister relationship,lion,human being,wretch,leap in time,matter of life and death,faith,uncle,narnia,fantasy world","Czech Republic,Poland,Slovenia,United States of America",92.0
16,24428,The Avengers,Joss Whedon,"Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Scarlett Johansson,Jeremy Renner,Tom Hiddleston,Clark Gregg,Cobie Smulders,Stellan Skarsgård,Samuel L. Jackson,Gwyneth Paltrow,Paul Bettany,Jenny Agutter,Walter Perez,Powers Boothe,Stan Lee,Arthur Darbinyan,Donald Li,Ashley Johnson,Harry Dean Stanton,Alicia Sixtos,Dieter Riesle,Jamie McShane,Jeff Wolfe,Jerzy Skolimowski,Maximiliano Hernández,Alexis Denisof,James Eckhouse,Enver Gjokaj,Damion Poitier,Tina Benko,Kirill Nikiforov,M'laah Kaur Singh,Rashmi Rustagi,Warren Kole,Jesse Garcia,Kenneth Tigar,Josh Cowdery,Katsumi Komatsu,Yumiko Komatsu,Momoko Komatsu,Robert Clohessy,Fernanda Toker,Andrea Vecchio,Robin Swoboda,Brent McGee,Michael Zhang,William-Christopher Stephens,Kelley Robins,Romy Rosemont,Pat Kiernan,Thomas Roberts,Jillian Morgese,Catherine Anderson,Ricardo Andres,Logan Bennett,Mayank Bhatter,Sharita Bone,Jason Botsford,Mary Kate Campbell,Gene N. Chavez,Layla Cushman,Robert Dean,Rick Dremann,Jeffrey Feingold,Lou Ferrigno,Rod Fielder,Eric Frank,Israel Hall,Carmen Dee Harris,Alexander Christopher Jones,Mike Karban,Demoine Kinney,Andrew Knode,Annette Lawless,Kimberly J. Mahoney,Todd Manes,Jorge Mardel,Tiffany Sander McKenzie,Michael McMillan,Sean Meehan,Joti Nagra,Holly Neelie,Caleb Daniel Noal,Joseph O'Brien,Jeremy Orr,Nate Paige,Martin Palmer,Maria Perossa,Caleb Pieplow,Alexander Daniel Pimentel,Frank Powers,Jaime Powers,Brent Reichert,Kelly Ruble,Gina Sarno,Robert B. Schneider IV,Jeff Seich,Christina Shaffer,Alonda Shevette,Douglas Slygh,Colin Strause,Robert P. Thitoff,George Thomas,Shane Thompson,Jerry Lee Tucker,Tai Urban,Chris Vaina,Sandra Weston,Seth Zielicke,Alex DeCourville,Debbie Scaletta,Andrea-Nichole Olivas,Tina Grimm","When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",144.448633,7.4,11776,143.0,"Science Fiction,Action,Adventure","new york,shield,marvel comic,superhero,based on comic book,alien invasion,superhero team,aftercreditsstinger,duringcreditsstinger,marvel cinematic universe",United States of America,96.0
17,1865,Pirates of the Caribbean: On Stranger Tides,Rob Marshall,"Johnny Depp,Penélope Cruz,Ian McShane,Kevin McNally,Geoffrey Rush,Sam Claflin,Astrid Bergès-Frisbey,Stephen Graham,Greg Ellis,Damian O'Hare,Óscar Jaenada,Richard Griffiths,Keith Richards,Gemma Ward,Judi Dench,Ian Mercer,Robbie Kay,Christopher Fairbank,Yuki Matsuzaki,Steve Evets,Bronson Webb,Derek Mears,Deobia Oparei,Sebastian Armesto,Anton Lesser,Roger Allam,Paul Bazely,Richard Thomson,Danny Le Boyer,Alan J. Utley-Moore,Luke Roberts,Emilia Jones,Sanya Hughes,LeJon,Siegfried Peters","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",135.413856,6.4,4948,136.0,"Adventure,Action,Fantasy","sea,captain,mutiny,sword,prime minister,sailing,silver,ship,duke,mermaid,pirate,soldier,battle,swashbuckler,aftercreditsstinger,3d",United States of America,95.0
18,41154,Men in Black 3,Barry Sonnenfeld,"Will Smith,Tommy Lee Jones,Josh Brolin,Michael Stuhlbarg,Emma Thompson,Jemaine Clement,Nicole Scherzinger,Alice Eve,Bill Hader,Michael Chernus,David Rasche,Keone Young,Cayen Martin,Mike Colter,Mela Hudson,Will Arnett,Kelvin Davis,Dan Bittner","Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",52.035179,6.2,4160,106.0,"Action,Comedy,Science Fiction","time travel,time machine,alien,fictional government agency,seeing the future,changing history",United States of America,96.0
19,122917,The Hobbit: The Battle of the Five Armies,Peter Jackson,"Martin Freeman,Ian McKellen,Richard Armitage,Ken Stott,Graham McTavish,William Kircher,James Nesbitt,Stephen Hunter,Dean O'Gorman,Aidan Turner,John Callen,Peter Hambleton,Jed Brophy,Mark Hadlow,Adam Brown,Orlando Bloom,Evangeline Lilly,Lee Pace,Cate Blanchett,Hugo Weaving,Christopher Lee,Ian Holm,Mikael Persbrandt,Sylvester McCoy,Luke Evans,Stephen Fry,John Bell,Ryan Gage,Peggy Nesbitt,Mary Nesbitt,Manu Bennett,John Tui,Billy Connolly,Benedict Cumberbatch,Kelly Kilgour,Sarah Peirse,Nick Blake,Simon London,Conan Stevens,Allan Smith,Miranda Harcourt,Thomasin McKenzie","Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",120.965743,7.1,4760,144.0,"Action,Adventure,Fantasy","corruption,elves,dwarves,orcs,middle-earth (tolkien),hobbit,dragon,battle,unlikely friendship,epic battle,sword and sorcery","New Zealand,United States of America",98.0
20,1930,The Amazing Spider-Man,Marc Webb,"Andrew Garfield,Emma Stone,Rhys Ifans,Denis Leary,Campbell Scott,Irrfan Khan,Martin Sheen,Sally Field,Max Charles,Chris Zylka,Embeth Davidtz,Leif Gantvoort,Hannah Marks,Kelsey Asbille,C. Thomas Howell,Stan Lee,Michael Massee,Michael Papajohn,Kari Coleman,Charlie DePew,Skyler Gisondo,Jacob Rodier,Jake Keiffer,Kevin McCorkle,Barbara Eve Harris,Danielle Burgio,Michael Barra,Andy Pessoa,Andy Gladbach,Ring Hendricks-Tellefsen,Tom Waite,Keith Campbell,Steve DeCastro,James Chen,Alexander Bedria,John Burke,Jill Flint,Mark Daugherty,Milton González,Vincent Laresca,Damien Lemon,Ty Upshaw,Tia Texada,Jay Caputo,Terry Bozeman,Jennifer Lyons,Amber Stevens,Zoey Deutch,Jody Cosgrove-Kao,Max Bogner,Ethan Cohn,Miles Elliot,Miranda LaDawn Hill,Amanda MacDonald,Maury Morgan,Amy Novondo,Kristin Quick","Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",89.866276,6.5,6586,136.0,"Action,Adventure,Fantasy","loss of father,vigilante,serum,marvel comic,scientific experiment,spider bite,masked vigilante,reboot,super powers,genetic engineering,social outcast,duringcreditsstinger",United States of America,96.0
21,20662,Robin Hood,Ridley Scott,"Russell Crowe,Cate Blanchett,Max von Sydow,William Hurt,Mark Strong,Oscar Isaac,Danny Huston,Eileen Atkins,Mark Addy,Matthew Macfadyen,Kevin Durand,Scott Grimes,Alan Doyle,Douglas Hodge,Léa Seydoux,Jonathan Zaccaï,Robert Pugh,Gerard McSorley,Velibor Topic,Ciaran Flynn,Simon McBurney,Mark Lewis Jones,Bronson Webb,Denis Ménochet,Ruby Bentall,Jessica Raine,John Nicholas,Roy Holder,Denise Gough,Luke Evans,Arthur Darvill,Giannina Facio,Ralph Ineson,Jake Curran","When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",37.668301,6.2,1398,140.0,"Action,Adventure","robin hood,archer,knight,sherwood forest,bow and arrow,middle ages,medieval,king of england","United Kingdom,United States of America",94.0
22,57158,The Hobbit: The Desolation of Smaug,Peter Jackson,"Martin Freeman,Ian McKellen,Richard Armitage,Ken Stott,Graham McTavish,William Kircher,James Nesbitt,Stephen Hunter,Dean O'Gorman,Aidan Turner,Benedict Cumberbatch,Lee Pace,Luke Evans,Evangeline Lilly,Orlando Bloom,Mikael Persbrandt,Manu Bennett,Stephen Fry,John Bell,Sylvester McCoy,Terry Notary,Peter Hambleton,Cate Blanchett,Stephen Colbert,Jed Brophy,Sarah Peirse,Mary Nesbitt,Peggy Nesbitt,Mark Hadlow,John Callen,Adam Brown,Ben Mitchell","The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",94.370564,7.6,4524,161.0,"Adventure,Fantasy","elves,dwarves,orcs,hobbit,dragon,wizard,sword and sorcery","New Zealand,United States of America",97.0
23,2268,The Golden Compass,Chris Weitz,"Dakota Blue Richards,Nicole Kidman,Daniel Craig,Sam Elliott,Eva Green,Freddie Highmore,Ian McKellen,Ben Walker,Ian McShane,Kristin Scott Thomas,Kathy Bates,Jim Carter,Tom Courtenay,Christopher Lee,Simon McBurney,Jack Shepherd,Magda Szubanski,Derek Jacobi,Clare Higgins,Charlie Rowe,Steven Loton,Michael Antoniou,Mark Mottram,Hattie Morahan,Jason Watkins,Sam Hoare,Brian Nickels,Thomas Arnold,Helen Soraya","After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",42.990906,5.8,1303,113.0,"Adventure,Fantasy","england,compass,experiment,lordship,uncle,polar bear,orphan,animal,based on young adult novel","United Kingdom,United States of America",91.0
24,254,King Kong,Peter Jackson,"Naomi Watts,Jack Black,Adrien Brody,Thomas Kretschmann,Colin Hanks,Andy Serkis,Evan Parke,Jamie Bell,Lobo Chan,John Sumner,Craig Hall,Kyle Chandler,William Johnson,David Pittu,Mark Hadlow,Geraldine Brophy,David Dennis,Pip Mushin,Jim Knobeloch,Ric Herbert,Lee Donahue,Tom Hobbs,Tiriel Mora,Jed Brophy,John Wraight,William Wallace,Frank Edwards,Crawford Thomson,Richard Kavanagh,Stephen Hall,Joe Folau,Chic Littlewood,Samuel Taylor","In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",61.22601,6.6,2337,187.0,"Adventure,Drama,Action","film business,screenplay,show business,film making,film producer,exotic island,monster,indigenous,ship,dinosaur","New Zealand,United States of America,Germany",89.0
25,597,Titanic,James Cameron,"Kate Winslet,Leonardo DiCaprio,Frances Fisher,Billy Zane,Kathy Bates,Gloria Stuart,Bill Paxton,Bernard Hill,David Warner,Victor Garber,Jonathan Hyde,Suzy Amis,Lewis Abernathy,Nicholas Cascone,Danny Nucci,Jason Barry,Lew Palter,Eric Braeden,Bernard Fox,Ewan Stewart,Ioan Gruffudd,Jonny Phillips,Edward Fletcher,Scott G. Anderson,Martin East,Gregory Cooke,Alexandrea Owens,Seth Adkins,Michael Ensign,Anatoly M. Sagalevitch,Martin Hub,Mark Lindsay Chapman,Richard Graham,Paul Brightwell,Ron Donachie,Charlotte Chatton,Fannie Brett,Jenette Goldstein,Camilla Overbye Roos,Linda Kerns,Amy Gaipa,Martin Jarvis,Rosalind Ayres,Rochelle Rose,Jonathan Evans-Jones,Brian Walsh,Rocky Taylor,Craig Kelly,Liam Tuohy,Simon Crane,James Lancaster,Elsa Raven,Reece P. Thompson III,Laramie Landis,Mark Rafael Truitt,John Walcutt,Terry Forrestal,Derek Lea,Richard Ashton,Sean Nepita,Brendan Connolly,David Cronnelly,Garth Wilton,Richard Fox,Nick Meaney,Kevin Owers,Mark Capri,Marc Cass,Paul Herbert,Emmett James,Chris Byrne,Oliver Page,James Garrett,Erik Holland,Erik Holland,Jari Kinnunen,Anders Falk,Barry Dennen,Vern Urich,Rebecca Klingler,Tricia O'Neil,Kathleen S. Dunn,Romeo Francis,Mandana Marino,Van Ling,Bjørn Olsen,Dan Pettersson,Shay Duffin,Greg Ellis,Diana Morgan,Kris Andersson,Bobbie Bates,Aaron James Cash,Anne Fletcher,Edmond Alan Forsyth,Andie Hicks,Scott Hislop,Stan Mazin,Lisa Ratzin,Julene Renee,Brian Baines,Ellie Bensinger,Alexandra Boyd,Mike Butters,James Cameron,Bruno Campolo,Chris Cragnotti,Kevyn Currie,Kevin De La Noy,Thomas Fiss,Griffin Howell,Sean Howse,Tony Kenny,Bret Aaron Knower,George Kosty III,George Kosty Jr.,Geoffrey C. Kosty,Gregory Charles Kosty,Sean Lawlor,John Leonhardt,Miguel A. Lomelin,Don Lynch,Johnny Martin,Ryan McClurkin,Meghan McLeod,Mike O'Neal,Julian Oros,Phil Parlapiano,Judy Prestininzi,Steven Quale,Olivia Rosewood,John Slade,Stephen Wolfe Smith,R. Gern Trowbridge,Francisco Váldez,Lucie Zolcerova","84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",100.025899,7.5,7562,194.0,"Drama,Romance,Thriller","shipwreck,iceberg,ship,panic,titanic,ocean liner,epic,rich woman - poor man,love,disaster,tragic love,class differences,imax,star crossed lovers,steerage,salvage,rich snob,3d,1910s",United States of America,81.0
26,271110,Captain America: Civil War,"Anthony Russo,Joe Russo","Chris Evans,Robert Downey Jr.,Scarlett Johansson,Sebastian Stan,Anthony Mackie,Don Cheadle,Jeremy Renner,Chadwick Boseman,Paul Bettany,Elizabeth Olsen,Paul Rudd,Emily VanCamp,Tom Holland,Frank Grillo,William Hurt,Daniel Brühl,John Slattery,Kerry Condon,Martin Freeman,Marisa Tomei,John Kani,Hope Davis,Gene Farber,Florence Kasumba,Alfre Woodard,Jim Rash,Stan Lee,Joe Russo,Damion Poitier,Michael A. Cook,Laughton Parchment,Jackson Spidell,Yi Long,Heidi Moneymaker,Aaron Toney,Cale Schultz,Ann Russo,Cornell John,Sven Hönig,Joshua Peck,Brent McGee,Be Satrazemis,Blair Jasin,Oli Bigalke,Rafael Banasik,David de Vries,John Curran,Katie Amess,Austin Sanders,Brett Gentile,Matthew Anderson,Andrew Botchwey,Chase Bradfield,Ernest Charles,Hendricks Coates,Ethan Condon,Shen Dynes,Nathaniel Ellis,Jariah Ferguson,Evan Ffrench,Justin Freeman,Ralphael Grand'Pierre,Julian Grimes,Aaron Hayes,Austin Hooper,Amiri Jones,Myles Joseph,Stephen Lewis,Jacob Ludwick,D'Mahrei McRae,Ashwin Mudaliar,Eli Ollinger,Parker Pape,Daniel Parada,Jonah Ruffin,Darryl Sampson,Cameron Sardone,Stanley Sellers,Miles Selles,Jacob Sung,Caden Wilkinson,Kim Scar,Jessica Walther-Gabory,Beniamino Brogi,Silvina Buchbauer,Henry Amadi,Ugochukwu Ani,Michael Anthony Rogers,Umar Khan,David Brown,Guy Fernandez,Sophia Russo,Amelia Morck,Julianna Guill,Surely Alvelo,Brian Schaeffer,Kevin LaRosa Jr.,Al Cerullo,Frédéric North,Ray Sahetapy","Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",198.372395,7.1,7241,147.0,"Adventure,Action,Science Fiction","civil war,war,marvel comic,sequel,superhero,based on comic book,imax,aftercreditsstinger,duringcreditsstinger,marvel cinematic universe,3d",United States of America,100.0
27,44833,Battleship,Peter Berg,"Taylor Kitsch,Alexander Skarsgård,Rihanna,Brooklyn Decker,Tadanobu Asano,Liam Neeson,Gregory D. Gadson,Hamish Linklater,Jesse Plemons,John Tui,Jerry Ferrara,David Jensen,Peter Berg,Adam Godley,Rico McClinton,Joji Yoshida,Stephen Bishop,Austin Naulty,James Rawlings,Dustin J. Reno,Rick Hoffman,Gary Grubbs,Rami Malek,Peter MacNicol,Louis Lombardi,Jordan Kirkwood,Doug Penty,Carson Aune,Josh Pence,Lloyd Pitts,Michelle Arthur,Natalia Castellanos,Leni Ito,Jackie Johnson,Kerry Cahill,Norman Vincent McLafferty,Dante Jimenez,Daven Arce,Ralph Richardson,Biunca Love,Kyle Russell Clements,Yutaka Takeuchi,John A Weaver,Dane Justman,Drew Rausch,Bill Stinchcomb","When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him.",64.928382,5.5,2114,131.0,"Thriller,Action,Adventure,Science Fiction","fight,u.s. navy,mind reading,hong kong,soccer,scientist,fictional war,naval,armada,battleship,naval combat,jds myoko,lost communication,taser,buoy,communications expert,joint chiefs of staff,crash landing,jet fighter pilot,navy lieutenant,permission to marry,uss john paul jones,based on board game,aftercreditsstinger,mighty mo,uss missouri",United States of America,96.0
28,135397,Jurassic World,Colin Trevorrow,"Chris Pratt,Bryce Dallas Howard,Irrfan Khan,Vincent D'Onofrio,Nick Robinson,Ty Simpkins,Jake Johnson,Omar Sy,BD Wong,Judy Greer,Lauren Lapkus,Brian Tee,Katie McGrath,Andy Buckley,Eric Edelstein,Jimmy Fallon,James DuMont,Matt Burke,Anna Talakkottur,Colin Trevorrow,Courtney J. Clark,Kelly Washington,Matthew Cardarople,Chad Randall,Yvonne Angulo,Chloe Perrin,Erika Erica,Tiffany Forest","Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",418.708552,6.5,8662,124.0,"Action,Adventure,Science Fiction,Thriller","monster,dna,tyrannosaurus rex,velociraptor,island,sequel,suspense,disaster,escape,dinosaur,amusement park,animal attack,theme park,jurassic park,3d,animal horror",United States of America,99.0
29,37724,Skyfall,Sam Mendes,"Daniel Craig,Judi Dench,Javier Bardem,Ralph Fiennes,Naomie Harris,Bérénice Marlohe,Albert Finney,Ben Whishaw,Rory Kinnear,Ola Rapace,Helen McCrory,Nicholas Woodeson,Bill Buckhurst,Elize du Toit,Ian Bonar,Tonia Sotiropoulou,Wolf Blitzer,Jens Hultén,Anthony O'Donnell,Jo Cameron Brown,Peter Basham,Ben Loyd-Holmes,Orion Lee,Yennis Cheung","When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.",93.004993,6.9,7604,143.0,"Action,Adventure,Thriller","spy,secret agent,sociopath,killer,art gallery,british secret service,istanbul turkey,imax,uzi,booby trap,impersonating a police officer,macao","United Kingdom,United States of America",96.0
